YR,BUSINESSID,WBID,WATER_BODY,WB_CLS,MDNR_IMPSZ,SIZE_,EPA_APPRSZ,UNIT,POLLUTANT,SOURCE_,IU,OU,UP_X,UP_Y,DWN_X,DWN_Y,COUNTY_U_D,WB_EPA,COMMENT_,PERM_ID,EVENTDAT,REACHCODE,RCHSMDATE,RCH_RES,SRC_DESC,FEAT_URL,FMEASURE,TMEASURE,SHAPE_Leng,Shape_Le_1
1998,51310,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Cadmium (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704415.8178,4150529.0362,704726.2743,4147920.996,Iron,Big Cr.,1,{E5C1525B-1708-497D-97D8-06C386158284},2012-06-25,08020202000263,,,Table H,,0.0,100.0,430.081528987,430.081528982
1998,51310,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Cadmium (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704415.8178,4150529.0362,704726.2743,4147920.996,Iron,Big Cr.,1,{E1AE2EDA-0666-4713-AA36-D5432B2B4304},2012-06-25,08020202000264,,,Table H,,0.0,100.0,4419.2331042,4419.23310419
1998,51310,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Cadmium (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704415.8178,4150529.0362,704726.2743,4147920.996,Iron,Big Cr.,1,{DDAC0601-9200-48D1-83B5-EB60FCFD5265},2012-06-25,08020202003562,,,Table H,,0.0,100.0,559.740134964,559.740134964
1998,51310,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Cadmium (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704415.8178,4150529.0362,704726.2743,4147920.996,Iron,Big Cr.,1,{9A95237C-D477-43E9-B401-D65123AA9A5A},2012-06-25,08020202000286,,,Table H,,0.0,100.0,2630.86105103,2630.86105103
1998,51310,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Cadmium (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704415.8178,4150529.0362,704726.2743,4147920.996,Iron,Big Cr.,1,{6259A994-9CA0-4BAE-9FB7-CCF5E99C93CF},2012-06-25,08020202000287,,,Table H,,0.0,100.0,543.657949778,543.657949776
1998,51310,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Cadmium (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704415.8178,4150529.0362,704726.2743,4147920.996,Iron,Big Cr.,1,{ECD3D364-C160-457A-AFFC-FDF83BF6A94B},2012-06-25,08020202000288,,,Table H,,0.0,100.0,2237.3539824,2237.35398241
1998,51310,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Cadmium (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704415.8178,4150529.0362,704726.2743,4147920.996,Iron,Big Cr.,1,{DF5EB535-B6F6-4D66-8792-91EE28C6254A},2012-06-25,08020202000289,,,Table H,,0.0,100.0,559.271403946,559.271403947
1998,51310,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Cadmium (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704415.8178,4150529.0362,704726.2743,4147920.996,Iron,Big Cr.,1,{0E2E1DB2-16A4-4C2C-BA4A-F848E90BD206},2012-06-25,08020202000290,,,Table H,,0.0,100.0,530.275175259,530.275175257
1998,51310,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Cadmium (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704415.8178,4150529.0362,704726.2743,4147920.996,Iron,Big Cr.,1,{48CAB393-7E8A-4C7C-81B1-87791D3CC13A},2012-06-25,08020202000291,,,Table H,,0.0,100.0,2373.49108685,2373.49108684
1998,51310,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Cadmium (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704415.8178,4150529.0362,704726.2743,4147920.996,Iron,Big Cr.,1,{F76BE824-0AEC-4CC3-B942-E99C48422D07},2012-06-25,08020202000292,,,Table H,,0.0,100.0,964.189682927,964.189682926
1998,51310,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Cadmium (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704415.8178,4150529.0362,704726.2743,4147920.996,Iron,Big Cr.,1,{D6ABAD45-FAA2-4F55-A99C-3A9673210565},2012-06-25,08020202003618,,,Table H,,0.0,100.0,161.28952976,161.28952976
1998,51310,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Cadmium (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704415.8178,4150529.0362,704726.2743,4147920.996,Iron,Big Cr.,1,{74773E08-0C90-41C6-92AD-1D6EC5BBFD39},2012-06-25,08020202003644,,,Table H,,0.0,100.0,1280.58899354,1280.58899354
1998,51310,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Cadmium (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704415.8178,4150529.0362,704726.2743,4147920.996,Iron,Big Cr.,1,{5C4223DB-4103-4521-9CAE-E6659A60E4DC},2012-06-25,08020202009396,,,Table H,,0.0,100.0,265.69725551,265.697255507
1998,51310,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Cadmium (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704415.8178,4150529.0362,704726.2743,4147920.996,Iron,Big Cr.,1,{71E8ABEB-E6AF-4C93-92C7-1869187264B1},2012-06-25,08020202009397,,,Table H,,0.0,100.0,477.269513565,477.269513566
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{CD70FBBB-E526-40A9-BC4E-DE21551957F4},2012-06-25,08020202006872,,,Table H,,0.0,100.0,261.901971554,261.901971557
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{893E118F-1A0C-461F-A3B0-581D7052980E},2012-06-25,08020202006871,,,Table H,,0.0,100.0,38.661885792,38.6618857907
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{D7AD3DF9-7CF7-48C1-BDB6-FEF0742FE27C},2012-06-25,08020202006870,,,Table H,,0.0,100.0,369.292663263,369.292663263
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{156A64C1-42EE-46F7-B986-8B95B4357741},2012-06-25,08020202006869,,,Table H,,0.0,100.0,590.168372293,590.168372295
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{472B79C3-DFA2-46ED-9860-A6EE797E2E28},2012-06-25,08020202003316,,,Table H,,0.0,100.0,84.812061905,84.8120619047
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{DB190A66-9DB4-447F-B129-AA0579E64ECE},2012-06-25,08020202006868,,,Table H,,0.0,100.0,907.093224748,907.093224744
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{F55012AF-071A-405D-9AFA-5813A0118832},2012-06-25,08020202000307,,,Table H,,0.0,100.0,2316.318736,2316.318736
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{2E617EBE-BFBE-4474-BA4D-E56A14EF5C75},2012-06-25,08020202000308,,,Table H,,0.0,100.0,186.444489002,186.444489004
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{710A6271-7052-458E-8CFC-F68B30563AC4},2012-06-25,08020202000309,,,Table H,,0.0,100.0,1983.16243364,1983.16243363
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{FA15007A-2E56-4633-8759-1CA1D64988CE},2012-06-25,08020202000310,,,Table H,,0.0,100.0,130.435734185,130.435734186
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{350AE1CD-EFDB-4A9F-B87B-1FB8989FAB6D},2012-06-25,08020202000311,,,Table H,,0.0,100.0,1373.07775868,1373.07775867
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{B16D926D-33AE-43E2-9878-555A9DC9203D},2012-06-25,08020202000312,,,Table H,,0.0,100.0,1765.69129079,1765.69129079
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{20D1F87B-308D-444B-94C9-2AC6C668DB4D},2012-06-25,08020202000313,,,Table H,,0.0,100.0,1181.7160092,1181.71600921
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{923C7C8B-3D27-4F78-97F6-EE55923B1581},2012-06-25,08020202000314,,,Table H,,0.0,100.0,763.136098992,763.13609899
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{BD8EF761-BD59-4CC5-AF23-FD8AFD599205},2012-06-25,08020202000315,,,Table H,,0.0,100.0,1172.65818301,1172.65818301
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{F6AE57F2-957C-47C7-AC00-F8971139833B},2012-06-25,08020202000316,,,Table H,,0.0,100.0,923.993687542,923.993687538
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{F1B01841-6F78-4B06-81DE-6E80EBD12FAA},2012-06-25,08020202000317,,,Table H,,0.0,100.0,551.321144547,551.321144547
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{099AF6F0-9EC7-4280-808A-6B15F5D241FA},2012-06-25,08020202006876,,,Table H,,0.0,100.0,279.470045353,279.470045354
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{8E91E824-F86B-4757-B6EF-BBBB3EF6629C},2012-06-25,08020202006875,,,Table H,,0.0,100.0,31.4575916424,31.4575916389
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{D11CEBA0-AE72-402D-BCCA-C5FD42A0A6E3},2012-06-25,08020202003017,,,Table H,,0.0,100.0,291.390574296,291.390574294
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{5CE3550C-902E-42D2-B4FD-F04E2C322CAC},2012-06-25,08020202006874,,,Table H,,0.0,100.0,1226.89584595,1226.89584595
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{03FDAE08-0A51-4A31-A007-5653F5F06B1C},2012-06-25,08020202000321,,,Table H,,0.0,100.0,191.475100061,191.47510006
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{4B621EA5-68EF-4A38-921D-7688205F9687},2012-06-25,08020202000322,,,Table H,,0.0,100.0,126.311204539,126.311204541
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{E5D2E389-22F3-48F5-8559-31543BC04BA1},2012-06-25,08020202000323,,,Table H,,0.0,100.0,887.162551067,887.162551068
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{8F8E3CFA-D8AE-46B3-9EE1-7AB623D62F30},2012-06-25,08020202000324,,,Table H,,0.0,100.0,1730.92868934,1730.92868934
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{71076687-55C1-4107-A3F4-0062CEC84CD9},2012-06-25,08020202000325,,,Table H,,0.0,92.18193,959.843311131,959.843311131
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{D0BE4F0C-80BF-4CFD-B8D9-C98E37AC359C},2012-06-25,08020202000293,,,Table H,,0.0,100.0,507.850151361,507.850151359
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{4F894D6B-EDAE-4EBA-9BBC-768665F00FCE},2012-06-25,08020202000294,,,Table H,,0.0,100.0,2736.08799432,2736.08799433
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{62F2BA00-2FB8-4220-B9B5-3275AAA471B8},2012-06-25,08020202000295,,,Table H,,0.0,100.0,1363.34842578,1363.34842578
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{568B4957-432A-4FEF-BEDC-57639BCF3318},2012-06-25,08020202000296,,,Table H,,0.0,100.0,1837.42299542,1837.42299543
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{66211132-20A1-461E-8DD7-BAFCD3D1256D},2012-06-25,08020202000297,,,Table H,,0.0,100.0,541.634175563,541.63417556
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{2C95C833-FE02-4B28-8A98-392DEABC5731},2012-06-25,08020202000298,,,Table H,,0.0,100.0,489.15716659,489.157166591
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{F0DEB600-BD70-4662-9316-25226E9320D4},2012-06-25,08020202000299,,,Table H,,0.0,100.0,814.045326619,814.04532662
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{42486505-BDDF-4AE6-A85F-2A40C7E19287},2012-06-25,08020202000300,,,Table H,,0.0,100.0,1903.05923448,1903.05923449
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{FCE8FEAE-9371-4751-A869-5D2807830BFA},2012-06-25,08020202000301,,,Table H,,0.0,100.0,1811.18111736,1811.18111737
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{E0733D4F-4619-42AD-9D74-810C8650533B},2012-06-25,08020202000302,,,Table H,,0.0,100.0,1375.61338915,1375.61338915
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{801F6325-B97F-490F-A2AD-2CF1FF070229},2012-06-25,08020202000303,,,Table H,,0.0,100.0,804.910393987,804.910393985
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{CFD27F96-1299-41A3-BD23-D36B982D40E0},2012-06-25,08020202000304,,,Table H,,0.0,100.0,1855.53833021,1855.53833021
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{F36C9D90-0A26-4989-9DD9-FD209E74C488},2012-06-25,08020202006873,,,Table H,,0.0,100.0,25.6243006745,25.6243006725
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{3870B46B-521E-4BD0-A218-44F8B281033C},2012-06-25,08020202003617,,,Table H,,0.0,100.0,202.864080181,202.864080179
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{6C11721A-C576-4841-8138-098FDA34A097},2012-06-25,08020202003613,,,Table H,,0.0,100.0,366.197328525,366.197328524
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{9A3A9DA1-00A7-47DA-AE3F-00D078E5B89C},2012-06-25,08020202000262,,,Table H,,0.0,100.0,440.459681306,440.45968131
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{E5C1525B-1708-497D-97D8-06C386158284},2012-06-25,08020202000263,,,Table H,,0.0,100.0,430.081528987,430.081528982
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{E1AE2EDA-0666-4713-AA36-D5432B2B4304},2012-06-25,08020202000264,,,Table H,,0.0,100.0,4419.2331042,4419.23310419
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{DDAC0601-9200-48D1-83B5-EB60FCFD5265},2012-06-25,08020202003562,,,Table H,,0.0,100.0,559.740134964,559.740134964
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{9A95237C-D477-43E9-B401-D65123AA9A5A},2012-06-25,08020202000286,,,Table H,,0.0,100.0,2630.86105103,2630.86105103
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{6259A994-9CA0-4BAE-9FB7-CCF5E99C93CF},2012-06-25,08020202000287,,,Table H,,0.0,100.0,543.657949778,543.657949776
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{ECD3D364-C160-457A-AFFC-FDF83BF6A94B},2012-06-25,08020202000288,,,Table H,,0.0,100.0,2237.3539824,2237.35398241
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{DF5EB535-B6F6-4D66-8792-91EE28C6254A},2012-06-25,08020202000289,,,Table H,,0.0,100.0,559.271403946,559.271403947
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{0E2E1DB2-16A4-4C2C-BA4A-F848E90BD206},2012-06-25,08020202000290,,,Table H,,0.0,100.0,530.275175259,530.275175257
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{48CAB393-7E8A-4C7C-81B1-87791D3CC13A},2012-06-25,08020202000291,,,Table H,,0.0,100.0,2373.49108685,2373.49108684
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{F76BE824-0AEC-4CC3-B942-E99C48422D07},2012-06-25,08020202000292,,,Table H,,0.0,100.0,964.189682927,964.189682926
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{D6ABAD45-FAA2-4F55-A99C-3A9673210565},2012-06-25,08020202003618,,,Table H,,0.0,100.0,161.28952976,161.28952976
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{74773E08-0C90-41C6-92AD-1D6EC5BBFD39},2012-06-25,08020202003644,,,Table H,,0.0,100.0,1280.58899354,1280.58899354
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{5C4223DB-4103-4521-9CAE-E6659A60E4DC},2012-06-25,08020202009396,,,Table H,,0.0,100.0,265.69725551,265.697255507
1998,51308,2916.0,Big Cr.,P,1.8,34.1,34.1,Mi.,Lead (S),Glover smelter,AQL,"CLF, IRR, LWW, SCR, WBC A, HHP",704404.5366,4150531.765,704724.1541,4147918.9502,Iron,Big Cr.,1,{71E8ABEB-E6AF-4C93-92C7-1869187264B1},2012-06-25,08020202009397,,,Table H,,0.0,100.0,477.269513565,477.269513566
2010,51751,1578.0,Big Piney R.,P,4.0,7.8,7.8,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"DWS, IRR, LWW, SCR, WBC A, HHP",583132.3098,4112463.5276,579840.0772,4108439.1372,Texas,Big Piney R.,"1, 5",{FAAB1C1A-79A9-4249-9BC8-745758341329},2012-07-18,10290202000141,,,Table H,,0.0,100.0,915.526542851,915.526542854
2010,51751,1578.0,Big Piney R.,P,4.0,7.8,7.8,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"DWS, IRR, LWW, SCR, WBC A, HHP",583132.3098,4112463.5276,579840.0772,4108439.1372,Texas,Big Piney R.,"1, 5",{80309445-3BDC-4475-9D5F-386DDA3CBDC5},2012-07-18,10290202000142,,,Table H,,0.0,100.0,634.39273212,634.392732121
2010,51751,1578.0,Big Piney R.,P,4.0,7.8,7.8,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"DWS, IRR, LWW, SCR, WBC A, HHP",583132.3098,4112463.5276,579840.0772,4108439.1372,Texas,Big Piney R.,"1, 5",{038B4F4C-6B0A-48D5-BE79-1D3B542E09CF},2012-07-18,10290202000143,,,Table H,,0.0,100.0,371.418677775,371.418677771
